to	from	weight
ESE00282_s00519	LCP5529T_s01783	1.0
ESE00282_s00519	LCP5639_s01851	1.0
ESE00282_s00519	LCP6701_s02040	1.0
ESE00282_s00519	LMA421_s02063	1.0
ESE00282_s00519	UBOCC-A-112050_s02145	1.0
ESE00282_s00519	UBOCC-A-112053_s02172	1.0
ESE00282_s00519	ESE00126_s00214	1.0
ESE00282_s00519	ESE00151_s00266	1.0
ESE00282_s00519	ESE00156_s00317	1.0
ESE00282_s00519	ESE00157_s00340	1.0
ESE00282_s00519	ESE00158_s00361	1.0
ESE00282_s00519	ESE00160_s00396	1.0
ESE00282_s00519	ESE00207_s00416	1.0
ESE00282_s00519	ESE02190_s01575	0.9523809530955532
ESE00283_s00547	ESE00960_s00693	1.0
ESE00283_s00547	ESE00993_s00753	1.0
ESE00283_s00547	ESE01262_s00834	1.0
ESE00283_s00547	ESE01522_s01035	1.0
ESE00283_s00547	ESE01567_s01143	1.0
ESE00283_s00547	ESE01594_s01244	1.0
ESE00283_s00547	ESE01900_s01436	1.0
ESE00283_s00547	ESE00089_s00138	1.0
ESE00283_s00547	ESE02164_s01532	1.0
ESE00283_s00547	ESE02184_s01550	1.0
ESE00283_s00547	LCP5529T_s01783	1.0
ESE00283_s00547	LCP5639_s01851	1.0
ESE00283_s00547	LCP6701_s02040	1.0
ESE00283_s00547	LMA421_s02063	1.0
ESE00283_s00547	UBOCC-A-112050_s02145	1.0
ESE00283_s00547	UBOCC-A-112053_s02172	1.0
ESE00283_s00547	ESE00126_s00214	1.0
ESE00283_s00547	ESE00151_s00266	1.0
ESE00283_s00547	ESE00156_s00317	1.0
ESE00283_s00547	ESE00157_s00340	1.0
ESE00283_s00547	ESE00158_s00361	1.0
ESE00283_s00547	ESE00160_s00396	1.0
ESE00283_s00547	ESE00207_s00416	1.0
ESE00283_s00547	ESE02190_s01575	0.9523809530955532
ESE00960_s00693	ESE00993_s00753	1.0
ESE00960_s00693	ESE01262_s00834	1.0
ESE00960_s00693	ESE01522_s01035	1.0
ESE00960_s00693	ESE01567_s01143	1.0
ESE00960_s00693	ESE01594_s01244	1.0
ESE00960_s00693	ESE01900_s01436	1.0
ESE00960_s00693	ESE00089_s00138	1.0
ESE00960_s00693	ESE02164_s01532	1.0
ESE00960_s00693	ESE02184_s01550	1.0
ESE00960_s00693	LCP5529T_s01783	1.0
ESE00960_s00693	LCP5639_s01851	1.0
ESE00960_s00693	LCP6701_s02040	1.0
ESE00960_s00693	LMA421_s02063	1.0
ESE00960_s00693	UBOCC-A-112050_s02145	1.0
ESE00960_s00693	UBOCC-A-112053_s02172	1.0
ESE00960_s00693	ESE00126_s00214	1.0
ESE00960_s00693	ESE00151_s00266	1.0
ESE00960_s00693	ESE00156_s00317	1.0
ESE00960_s00693	ESE00157_s00340	1.0
ESE00960_s00693	ESE00158_s00361	1.0
ESE00960_s00693	ESE00160_s00396	1.0
ESE00960_s00693	ESE00207_s00416	1.0
ESE00960_s00693	ESE02190_s01575	0.9523809530955532
ESE00993_s00753	ESE01262_s00834	1.0
ESE00993_s00753	ESE01522_s01035	1.0
ESE00993_s00753	ESE01567_s01143	1.0
ESE00993_s00753	ESE01594_s01244	1.0
ESE00993_s00753	ESE01900_s01436	1.0
ESE00993_s00753	ESE00089_s00138	1.0
ESE00993_s00753	ESE02164_s01532	1.0
ESE00993_s00753	ESE02184_s01550	1.0
ESE00993_s00753	LCP5529T_s01783	1.0
ESE00993_s00753	LCP5639_s01851	1.0
ESE00993_s00753	LCP6701_s02040	1.0
ESE00993_s00753	LMA421_s02063	1.0
ESE00993_s00753	UBOCC-A-112050_s02145	1.0
ESE00993_s00753	UBOCC-A-112053_s02172	1.0
ESE00993_s00753	ESE00126_s00214	1.0
ESE00993_s00753	ESE00151_s00266	1.0
ESE00993_s00753	ESE00156_s00317	1.0
ESE00993_s00753	ESE00157_s00340	1.0
ESE00993_s00753	ESE00158_s00361	1.0
ESE00993_s00753	ESE00160_s00396	1.0
ESE00993_s00753	ESE00207_s00416	1.0
ESE00993_s00753	ESE02190_s01575	0.9523809530955532
ESE01262_s00834	ESE01522_s01035	1.0
ESE01262_s00834	ESE01567_s01143	1.0
ESE01262_s00834	ESE01594_s01244	1.0
ESE01262_s00834	ESE01900_s01436	1.0
ESE01262_s00834	ESE00089_s00138	1.0
ESE01262_s00834	ESE02164_s01532	1.0
ESE01262_s00834	ESE02184_s01550	1.0
ESE01262_s00834	LCP5529T_s01783	1.0
ESE01262_s00834	LCP5639_s01851	1.0
ESE01262_s00834	LCP6701_s02040	1.0
ESE01262_s00834	LMA421_s02063	1.0
ESE01262_s00834	UBOCC-A-112050_s02145	1.0
ESE01262_s00834	UBOCC-A-112053_s02172	1.0
ESE01262_s00834	ESE00126_s00214	1.0
ESE01262_s00834	ESE00151_s00266	1.0
ESE01262_s00834	ESE00156_s00317	1.0
ESE01262_s00834	ESE00157_s00340	1.0
ESE01262_s00834	ESE00158_s00361	1.0
ESE01262_s00834	ESE00160_s00396	1.0
ESE01262_s00834	ESE00207_s00416	1.0
ESE01262_s00834	ESE02190_s01575	0.9523809530955532
ESE01522_s01035	ESE01567_s01143	1.0
ESE01522_s01035	ESE01594_s01244	1.0
ESE01522_s01035	ESE01900_s01436	1.0
ESE01522_s01035	ESE00089_s00138	1.0
ESE01522_s01035	ESE02164_s01532	1.0
ESE01522_s01035	ESE02184_s01550	1.0
ESE01522_s01035	LCP5529T_s01783	1.0
ESE01522_s01035	LCP5639_s01851	1.0
ESE01522_s01035	LCP6701_s02040	1.0
ESE01522_s01035	LMA421_s02063	1.0
ESE01522_s01035	UBOCC-A-112050_s02145	1.0
ESE01522_s01035	UBOCC-A-112053_s02172	1.0
ESE01522_s01035	ESE00126_s00214	1.0
ESE01522_s01035	ESE00151_s00266	1.0
ESE01522_s01035	ESE00156_s00317	1.0
ESE01522_s01035	ESE00157_s00340	1.0
ESE01522_s01035	ESE00158_s00361	1.0
ESE01522_s01035	ESE00160_s00396	1.0
ESE01522_s01035	ESE00207_s00416	1.0
ESE01522_s01035	ESE02190_s01575	0.9523809530955532
ESE01567_s01143	ESE01594_s01244	1.0
ESE01567_s01143	ESE01900_s01436	1.0
ESE01567_s01143	ESE00089_s00138	1.0
ESE01567_s01143	ESE02164_s01532	1.0
ESE01567_s01143	ESE02184_s01550	1.0
ESE01567_s01143	LCP5529T_s01783	1.0
ESE01567_s01143	LCP5639_s01851	1.0
ESE01567_s01143	LCP6701_s02040	1.0
ESE01567_s01143	LMA421_s02063	1.0
ESE01567_s01143	UBOCC-A-112050_s02145	1.0
ESE01567_s01143	UBOCC-A-112053_s02172	1.0
ESE01567_s01143	ESE00126_s00214	1.0
ESE01567_s01143	ESE00151_s00266	1.0
ESE01567_s01143	ESE00156_s00317	1.0
ESE01567_s01143	ESE00157_s00340	1.0
ESE01567_s01143	ESE00158_s00361	1.0
ESE01567_s01143	ESE00160_s00396	1.0
ESE01567_s01143	ESE00207_s00416	1.0
ESE01567_s01143	ESE02190_s01575	0.9523809530955532
ESE01594_s01244	ESE01900_s01436	1.0
ESE01594_s01244	ESE00089_s00138	1.0
ESE01594_s01244	ESE02164_s01532	1.0
ESE01594_s01244	ESE02184_s01550	1.0
ESE01594_s01244	LCP5529T_s01783	1.0
ESE01594_s01244	LCP5639_s01851	1.0
ESE01594_s01244	LCP6701_s02040	1.0
ESE01594_s01244	LMA421_s02063	1.0
ESE01594_s01244	UBOCC-A-112050_s02145	1.0
ESE01594_s01244	UBOCC-A-112053_s02172	1.0
ESE01594_s01244	ESE00126_s00214	1.0
ESE01594_s01244	ESE00151_s00266	1.0
ESE01594_s01244	ESE00156_s00317	1.0
ESE01594_s01244	ESE00157_s00340	1.0
ESE01594_s01244	ESE00158_s00361	1.0
ESE01594_s01244	ESE00160_s00396	1.0
ESE01594_s01244	ESE00207_s00416	1.0
ESE01594_s01244	ESE02190_s01575	0.9523809530955532
ESE01900_s01436	ESE00089_s00138	1.0
ESE01900_s01436	ESE02164_s01532	1.0
ESE01900_s01436	ESE02184_s01550	1.0
ESE01900_s01436	LCP5529T_s01783	1.0
ESE01900_s01436	LCP5639_s01851	1.0
ESE01900_s01436	LCP6701_s02040	1.0
ESE01900_s01436	LMA421_s02063	1.0
ESE01900_s01436	UBOCC-A-112050_s02145	1.0
ESE01900_s01436	UBOCC-A-112053_s02172	1.0
ESE01900_s01436	ESE00126_s00214	1.0
ESE01900_s01436	ESE00151_s00266	1.0
ESE01900_s01436	ESE00156_s00317	1.0
ESE01900_s01436	ESE00157_s00340	1.0
ESE01900_s01436	ESE00158_s00361	1.0
ESE01900_s01436	ESE00160_s00396	1.0
ESE01900_s01436	ESE00207_s00416	1.0
ESE01900_s01436	ESE02190_s01575	0.9523809530955532
ESE00089_s00138	ESE02164_s01532	1.0
ESE00089_s00138	ESE02184_s01550	1.0
ESE00089_s00138	LCP5529T_s01783	1.0
ESE00089_s00138	LCP5639_s01851	1.0
ESE00089_s00138	LCP6701_s02040	1.0
ESE00089_s00138	LMA421_s02063	1.0
ESE00089_s00138	UBOCC-A-112050_s02145	1.0
ESE00089_s00138	UBOCC-A-112053_s02172	1.0
ESE00089_s00138	ESE00126_s00214	1.0
ESE00089_s00138	ESE00151_s00266	1.0
ESE00089_s00138	ESE00156_s00317	1.0
ESE00089_s00138	ESE00157_s00340	1.0
ESE00089_s00138	ESE00158_s00361	1.0
ESE00089_s00138	ESE00160_s00396	1.0
ESE00089_s00138	ESE00207_s00416	1.0
ESE00089_s00138	ESE02190_s01575	0.9523809530955532
ESE02164_s01532	ESE02184_s01550	1.0
ESE02164_s01532	LCP5529T_s01783	1.0
ESE02164_s01532	LCP5639_s01851	1.0
ESE02164_s01532	LCP6701_s02040	1.0
ESE02164_s01532	LMA421_s02063	1.0
ESE02164_s01532	UBOCC-A-112050_s02145	1.0
ESE02164_s01532	UBOCC-A-112053_s02172	1.0
ESE02164_s01532	ESE00126_s00214	1.0
ESE02164_s01532	ESE00151_s00266	1.0
ESE02164_s01532	ESE00156_s00317	1.0
ESE02164_s01532	ESE00157_s00340	1.0
ESE02164_s01532	ESE00158_s00361	1.0
ESE02164_s01532	ESE00160_s00396	1.0
ESE02164_s01532	ESE00207_s00416	1.0
ESE02164_s01532	ESE02190_s01575	0.9523809530955532
ESE02184_s01550	LCP5529T_s01783	1.0
ESE02184_s01550	LCP5639_s01851	1.0
ESE02184_s01550	LCP6701_s02040	1.0
ESE02184_s01550	LMA421_s02063	1.0
ESE02184_s01550	UBOCC-A-112050_s02145	1.0
ESE02184_s01550	UBOCC-A-112053_s02172	1.0
ESE02184_s01550	ESE00126_s00214	1.0
ESE02184_s01550	ESE00151_s00266	1.0
ESE02184_s01550	ESE00156_s00317	1.0
ESE02184_s01550	ESE00157_s00340	1.0
ESE02184_s01550	ESE00158_s00361	1.0
ESE02184_s01550	ESE00160_s00396	1.0
ESE02184_s01550	ESE00207_s00416	1.0
ESE02184_s01550	ESE02190_s01575	0.9523809530955532
LCP5529T_s01783	LCP5639_s01851	1.0
LCP5529T_s01783	LCP6701_s02040	1.0
LCP5529T_s01783	LMA421_s02063	1.0
LCP5529T_s01783	UBOCC-A-112050_s02145	1.0
LCP5529T_s01783	UBOCC-A-112053_s02172	1.0
LCP5529T_s01783	ESE00126_s00214	1.0
LCP5529T_s01783	ESE00151_s00266	1.0
LCP5529T_s01783	ESE00156_s00317	1.0
LCP5529T_s01783	ESE00157_s00340	1.0
LCP5529T_s01783	ESE00158_s00361	1.0
LCP5529T_s01783	ESE00160_s00396	1.0
LCP5529T_s01783	ESE00207_s00416	1.0
LCP5529T_s01783	ESE02190_s01575	0.9523809530955532
LCP5639_s01851	LCP6701_s02040	1.0
LCP5639_s01851	LMA421_s02063	1.0
LCP5639_s01851	UBOCC-A-112050_s02145	1.0
LCP5639_s01851	UBOCC-A-112053_s02172	1.0
LCP5639_s01851	ESE00126_s00214	1.0
LCP5639_s01851	ESE00151_s00266	1.0
LCP5639_s01851	ESE00156_s00317	1.0
LCP5639_s01851	ESE00157_s00340	1.0
LCP5639_s01851	ESE00158_s00361	1.0
LCP5639_s01851	ESE00160_s00396	1.0
LCP5639_s01851	ESE00207_s00416	1.0
LCP5639_s01851	ESE02190_s01575	0.9523809530955532
LCP6701_s02040	LMA421_s02063	1.0
LCP6701_s02040	UBOCC-A-112050_s02145	1.0
LCP6701_s02040	UBOCC-A-112053_s02172	1.0
LCP6701_s02040	ESE00126_s00214	1.0
LCP6701_s02040	ESE00151_s00266	1.0
LCP6701_s02040	ESE00156_s00317	1.0
LCP6701_s02040	ESE00157_s00340	1.0
LCP6701_s02040	ESE00158_s00361	1.0
LCP6701_s02040	ESE00160_s00396	1.0
LCP6701_s02040	ESE00207_s00416	1.0
LCP6701_s02040	ESE02190_s01575	0.9523809530955532
LMA421_s02063	UBOCC-A-112050_s02145	1.0
LMA421_s02063	UBOCC-A-112053_s02172	1.0
LMA421_s02063	ESE00126_s00214	1.0
LMA421_s02063	ESE00151_s00266	1.0
LMA421_s02063	ESE00156_s00317	1.0
LMA421_s02063	ESE00157_s00340	1.0
LMA421_s02063	ESE00158_s00361	1.0
LMA421_s02063	ESE00160_s00396	1.0
LMA421_s02063	ESE00207_s00416	1.0
LMA421_s02063	ESE02190_s01575	0.9523809530955532
UBOCC-A-112050_s02145	UBOCC-A-112053_s02172	1.0
UBOCC-A-112050_s02145	ESE00126_s00214	1.0
UBOCC-A-112050_s02145	ESE00151_s00266	1.0
UBOCC-A-112050_s02145	ESE00156_s00317	1.0
UBOCC-A-112050_s02145	ESE00157_s00340	1.0
UBOCC-A-112050_s02145	ESE00158_s00361	1.0
UBOCC-A-112050_s02145	ESE00160_s00396	1.0
UBOCC-A-112050_s02145	ESE00207_s00416	1.0
UBOCC-A-112050_s02145	ESE02190_s01575	0.9523809530955532
UBOCC-A-112053_s02172	ESE00126_s00214	1.0
UBOCC-A-112053_s02172	ESE00151_s00266	1.0
UBOCC-A-112053_s02172	ESE00156_s00317	1.0
UBOCC-A-112053_s02172	ESE00157_s00340	1.0
UBOCC-A-112053_s02172	ESE00158_s00361	1.0
UBOCC-A-112053_s02172	ESE00160_s00396	1.0
UBOCC-A-112053_s02172	ESE00207_s00416	1.0
UBOCC-A-112053_s02172	ESE02190_s01575	0.9523809530955532
ESE00126_s00214	ESE00151_s00266	1.0
ESE00126_s00214	ESE00156_s00317	1.0
ESE00126_s00214	ESE00157_s00340	1.0
ESE00126_s00214	ESE00158_s00361	1.0
ESE00126_s00214	ESE00160_s00396	1.0
ESE00126_s00214	ESE00207_s00416	1.0
ESE00126_s00214	ESE02190_s01575	0.9523809530955532
ESE00151_s00266	ESE00156_s00317	1.0
ESE00151_s00266	ESE00157_s00340	1.0
ESE00151_s00266	ESE00158_s00361	1.0
ESE00151_s00266	ESE00160_s00396	1.0
ESE00151_s00266	ESE00207_s00416	1.0
ESE00151_s00266	ESE02190_s01575	0.9523809530955532
ESE00156_s00317	ESE00157_s00340	1.0
ESE00156_s00317	ESE00158_s00361	1.0
ESE00156_s00317	ESE00160_s00396	1.0
ESE00156_s00317	ESE00207_s00416	1.0
ESE00156_s00317	ESE02190_s01575	0.9523809530955532
ESE00157_s00340	ESE00158_s00361	1.0
ESE00157_s00340	ESE00160_s00396	1.0
ESE00157_s00340	ESE00207_s00416	1.0
ESE00157_s00340	ESE02190_s01575	0.9523809530955532
ESE00158_s00361	ESE00160_s00396	1.0
ESE00158_s00361	ESE00207_s00416	1.0
ESE00158_s00361	ESE02190_s01575	0.9523809530955532
ESE00160_s00396	ESE00207_s00416	1.0
ESE00160_s00396	ESE02190_s01575	0.9523809530955532
ESE00207_s00416	ESE02190_s01575	0.9523809530955532
LCP05531_SLR72	ESE00418_SLR35	0.9807692307692307
LCP4799_s01696	LCP6697_s01988	0.8333333333333334
LCP05531_SLR62	ESE00418_SLR33	0.3838383838383838
ESE01543_s01111	LMA421_s02055	0.4125
ESE00418_SLR23	LMA421_s02055	0.5
ESE01543_SLR46	LCP06093_SLR84	0.4857142857142857
ESE01543_SLR46	LCP05531_SLR68	0.6945337620578779
ESE02164_s01526	ESE02190_s01571	1.0
ESE02164_s01526	ESE00418_s00614	1.0
ESE02164_s01526	ESE00418_s00615	1.0
ESE02190_s01571	ESE00418_s00614	1.0
ESE02190_s01571	ESE00418_s00615	1.0
ESE00418_s00614	ESE00418_s00615	1.0
LCP06093_SLR84	LCP05531_SLR68	0.4857142857142857
ESE00961_s00707	LCP797_s01620	1.0
ESE00086_s00090	ESE01592_s01228	1.0
ESE00086_s00090	ESE01619_s01305	1.0
ESE01592_s01228	ESE01619_s01305	1.0
